IZUMO1	endomembrane	['Acrosomal vesicle', 'Acrosomal membrane', 'Cytoplasm', 'Endomembrane system', 'Vesicle membrane', 'Membrane', 'Secretory granule', 'Cytoplasmic vesicle membrane', 'Secretory granule membrane', 'Organelle membrane']
P4HB	ER	['Extracellular region', 'Cytoplasm', 'Endoplasmic reticulum', 'Endoplasmic reticulum lumen', 'Endomembrane system', 'Extracellular matrix', 'membrane-enclosed lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle']
XPOT	nucleus	['Nucleus', 'Nuclear matrix', 'membrane-enclosed lumen', 'Nuclear lumen', 'Nuclear periphery', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Organelle lumen']
IL28RA	membrane	['Plasma membrane', 'Membrane', 'Cell periphery']
ATAT1	golgi	['Cytoplasm', 'Golgi apparatus', 'Cytosol', 'Endomembrane system', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part', 'Cytoplasmic part']
NFATC1	nucleus	['Nuclear chromosome', 'Chromatin', 'Nuclear chromatin', 'Nucleus', 'Nucleus', 'Nucleoplasm', 'Nucleoplasm', 'Chromosome', 'Cytoplasm', 'Cytosol']
LPAR5	membrane	['Plasma membrane', 'Membrane', 'Cell periphery']
INTS5	nucleus	['DNA-directed RNA polymerase complex', 'Nucleus', 'Nucleus', 'Nucleoplasm', 'Nucleoplasm', 'DNA-directed RNA polymerase II, holoenzyme', 'RNA polymerase complex', 'membrane-enclosed lumen', 'membrane-enclosed lumen', 'Nuclear lumen']
IL3RA	membrane	['Plasma membrane', 'Membrane', 'Cell periphery']
ACSM5	mitochondria	['Cytoplasm', 'Mitochondrion', 'Mitochondrial matrix', 'membrane-enclosed lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Organelle lumen', 'Organelle part']
SLC5A2	extracellular	['Extracellular region', 'Membrane', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Extracellular vesicle']
TGIF1	nucleus	['Nucleus', 'Nucleoplasm', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Organelle lumen', 'Organelle part']
SNAI3	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
DHRS7C	extracellular	['Extracellular region']
TSPY8	nucleus	['Nucleus', 'Cytoplasm', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
TRIM50	cytoplasm	['Cytoplasm', 'Cytosol', 'Intracellular part', 'Cytoplasmic part']
TNFAIP8L3	membrane	['Cytoplasm', 'Cytosol', 'Plasma membrane', 'Membrane', 'Intracellular part', 'Cytoplasmic part', 'Cell periphery']
KRBA2	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
SRPR	ER	['Extracellular region', 'Cytoplasm', 'Endoplasmic reticulum', 'Endoplasmic reticulum membrane', 'Endomembrane system', 'Membrane', 'Membrane', 'Vesicle', 'Nuclear outer membrane-endoplasmic reticulum membrane network', 'Organelle']
BEX5	extracellular	['Extracellular region', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Extracellular vesicle']
DGAT2L6	ER	['Cytoplasm', 'Endoplasmic reticulum', 'Endoplasmic reticulum membrane', 'Endomembrane system', 'Membrane', 'Nuclear outer membrane-endoplasmic reticulum membrane network', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
C17orf74	membrane	['Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Membrane part']
KIAA1033	endomembrane	['Cytoplasm', 'Cytoplasm', 'Endosome', 'Endomembrane system', 'Cytoplasmic vesicle', 'Vesicle', 'Macromolecular complex', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle']
C6orf58	extracellular	['Extracellular region', 'Extracellular space', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Extracellular vesicle']
GLTPD2	intracellular	['Cytoplasm', 'Intracellular part']
WDR53	intracellular	['Cytoplasm', 'Intracellular part']
ARHGEF37	intracellular	['Cytoplasm', 'Intracellular part']
PAWR	nucleus	['Nuclear chromosome', 'Chromatin', 'Nuclear chromatin', 'Nucleus', 'Chromosome', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'non-membrane-bounded organelle']
OTOP3	membrane	['Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Membrane part']
EIF4ENIF1	nucleus	['P-body', 'Cytoplasm', 'Cytosol', 'Intracellular ribonucleoprotein complex', 'Macromolecular complex', 'Ribonucleoprotein granule', 'Cytoplasmic ribonucleoprotein granule', 'Organelle', 'non-membrane-bounded organelle', 'Intracellular organelle']
IL25	extracellular	['Extracellular region']
IL20RB	membrane	['Plasma membrane', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Membrane part', 'Cell periphery']
OR7A17	membrane	['Plasma membrane', 'Membrane', 'Cell periphery']
KCNJ12	membrane	['Plasma membrane', 'Integral component of plasma membrane', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Intrinsic component of plasma membrane', 'Membrane part', 'Plasma membrane part', 'Cell periphery']
JAG2	membrane	['Plasma membrane', 'Plasma membrane', 'Integral component of plasma membrane', 'Membrane', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Intrinsic component of plasma membrane', 'Membrane part', 'Plasma membrane part']
C1S	extracellular	['Extracellular region']
PPP1R2	protein complex	['Protein phosphatase type 1 complex', 'Cytoplasm', 'Protein serine/threonine phosphatase complex', 'Macromolecular complex', 'Intracellular part', 'Cytoplasmic part', 'Catalytic complex', 'Phosphatase complex']
NOG	extracellular	['Extracellular region', 'Extracellular region', 'Extracellular space', 'Extracellular region part']
CLN8	endomembrane	['Cytoplasm', 'Endoplasmic reticulum', 'Endoplasmic reticulum-Golgi intermediate compartment', 'Endomembrane system', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle']
FBXO21	protein complex	['Ubiquitin ligase complex', 'Macromolecular complex', 'Intracellular part', 'Catalytic complex', 'Transferase complex']
TRAIP	nucleolus	['Nucleus', 'Nucleolus', 'Cytoplasm', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'non-membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
TNFRSF18	membrane	['Extracellular region', 'Plasma membrane', 'Membrane', 'Cell periphery']
OR56A4	vesicle	['Cytoplasm', 'Plasma membrane', 'Integral component of plasma membrane', 'Synaptic vesicle', 'Endomembrane system', 'Vesicle membrane', 'Membrane', 'Integral component of membrane', 'Transport vesicle', 'Transport vesicle membrane']
ORAI1	membrane	['Plasma membrane', 'Integral component of plasma membrane', 'Membrane', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Intrinsic component of plasma membrane', 'Membrane part', 'Plasma membrane part', 'Cell periphery']
CDCA2	nucleus	['Nucleus', 'Nucleoplasm', 'Cytoplasm', 'Cytosol', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
FFAR3	membrane	['Plasma membrane', 'Integral component of plasma membrane', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Intrinsic component of plasma membrane', 'Membrane part', 'Plasma membrane part', 'Cell periphery']
TCEB3C	nucleus	['Nucleus', 'Nucleoplasm', 'Transcription elongation factor complex', 'membrane-enclosed lumen', 'Nuclear lumen', 'Macromolecular complex', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
KNTC1	nucleus	['chromosome, centromeric region', 'chromosome, centromeric region', 'Kinetochore', 'Kinetochore', 'Condensed chromosome kinetochore', 'Condensed chromosome, centromeric region', 'GO:0000793', 'Spindle pole', 'Nucleus', 'Nucleus']
ZNF71	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
MINA	nucleolus	['Nucleus', 'Nucleus', 'Nucleus', 'Nucleoplasm', 'Nucleolus', 'Cytoplasm', 'Cytosol', 'membrane-enclosed lumen', 'membrane-enclosed lumen', 'Nuclear lumen']
HMG20B	nucleus	['Nucleus', 'Nucleoplasm', 'Nucleoplasm', 'Nuclear body', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
KRTAP4-6	cytoplasm	['Cytoplasm', 'Cytosol', 'Intracellular part', 'Cytoplasmic part']
B4GALNT4	golgi	['Golgi membrane', 'Cytoplasm', 'Golgi apparatus', 'Golgi stack', 'Endomembrane system', 'Membrane', 'Membrane', 'Integral component of membrane', 'Organelle membrane', 'Intrinsic component of membrane']
RNF123	cytoplasm	['Cytoplasm', 'Cytoplasm', 'Cytosol', 'Intracellular part', 'Intracellular part', 'Cytoplasmic part']
PTTG1IP	nucleus	['Extracellular region', 'Nucleus', 'Cytoplasm', 'Membrane', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Extracellular organelle', 'Intracellular membrane-bounded organelle']
XKR4	membrane	['Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Membrane part']
ASB7	cytoplasm	['Cytoplasm', 'Cytosol', 'Intracellular part', 'Cytoplasmic part']
CXorf69	membrane	['Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Membrane part']
CEND1	membrane	['Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Membrane part']
RNF135	cytoplasm	['Cytoplasm', 'Cytosol', 'Intracellular part', 'Cytoplasmic part']
FAM110C	nucleus	['Spindle pole', 'Nucleus', 'Microtubule organizing center', 'Spindle', 'Cytoskeleton', 'Cytoskeleton', 'Microtubule', 'Microtubule cytoskeleton', 'Microtubule cytoskeleton', 'Organelle']
KCTD11	intracellular	['Cytoplasm', 'Intracellular part']
KRT79	extracellular	['Extracellular region', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Extracellular vesicle']
DEFA3	lysosome	['Lytic vacuole', 'Extracellular region', 'Cytoplasm', 'Lysosome', 'Primary lysosome', 'Vacuole', 'Vacuolar lumen', 'Golgi apparatus', 'Golgi lumen', 'Endomembrane system']
MAFA	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
VMO1	extracellular	['Extracellular region', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Extracellular vesicle']
OR6C76	membrane	['Plasma membrane', 'Membrane', 'Cell periphery']
DGKA	cytoplasm	['Cytoplasm', 'Cytosol', 'Intracellular part', 'Cytoplasmic part']
MACC1	nucleus	['Nucleus', 'Cytoplasm', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part', 'Intracellular part']
PDE6G	cytoskeleton	['Photoreceptor outer segment', 'Plasma membrane', 'Plasma membrane', 'Cilium', 'Membrane', 'Organelle membrane', 'Cell projection membrane', 'Cell projection', 'Organelle', 'membrane-bounded organelle']
KRTAP4-8	cytoplasm	['Cytoplasm', 'Cytosol', 'Intracellular part', 'Cytoplasmic part']
S1PR5	membrane	['Plasma membrane', 'Membrane', 'Cell periphery']
CNGA2	golgi	['Golgi membrane', 'Cytoplasm', 'Golgi apparatus', 'Golgi-associated vesicle', 'Plasma membrane', 'Cilium', 'Endomembrane system', 'Membrane', 'Golgi-associated vesicle membrane', 'Organelle membrane']
HIST1H2AJ	nucleus	['Nuclear chromosome', 'Chromatin', 'Chromatin', 'Nucleosome', 'Nuclear chromatin', 'Nucleus', 'Chromosome', 'Chromosome', 'membrane-enclosed lumen', 'Nuclear lumen']
KIF21B	cytoskeleton	['Cytoplasm', 'Cytoskeleton', 'Cytoskeleton', 'Kinesin complex', 'Microtubule', 'Microtubule associated complex', 'Microtubule cytoskeleton', 'Microtubule cytoskeleton', 'Axon', 'Dendrite']
KCNA4	cytoskeleton	['Plasma membrane', 'Plasma membrane', 'Integral component of plasma membrane', 'Integral component of plasma membrane', 'voltage-gated potassium channel complex', 'Membrane', 'Membrane', 'Membrane', 'Integral component of membrane', 'Integral component of membrane']
ZNF696	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
CRIP2	cytoplasm	['Cytoplasm', 'Cell cortex', 'Intracellular part', 'Cytoplasmic part', 'Cell periphery', 'Cytoplasmic region']
DENND5A	golgi	['Golgi membrane', 'Cytoplasm', 'Golgi apparatus', 'Endomembrane system', 'Membrane', 'Organelle membrane', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
DNMT3B	nucleus	['Nucleus', 'Nucleoplasm', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular membrane-bounded organelle', 'Organelle lumen']
RAB28	membrane	['Cytoplasm', 'Plasma membrane', 'Membrane', 'Intracellular part', 'Cell periphery']
OR4D9	membrane	['Plasma membrane', 'Membrane', 'Cell periphery']
GLRX5	nucleus	['Nucleus', 'Dendrite', 'Somatodendritic compartment', 'Cell projection', 'Neuron projection', 'Neuronal cell body', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
SIX6	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
HOXD1	nucleus	['Nucleus', 'Nucleoplasm', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Organelle lumen', 'Organelle part']
LRRC33	ER	['Cytoplasm', 'Endoplasmic reticulum', 'Endomembrane system', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part', 'Cytoplasmic part']
ARMCX2	membrane	['Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Membrane part']
WDR4	nucleus	['Nucleus', 'Nucleus', 'Nucleoplasm', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Organelle lumen']
CLDN6	membrane	['Plasma membrane', 'Membrane', 'Apicolateral plasma membrane', 'Membrane part', 'Plasma membrane part', 'Cell periphery', 'Plasma membrane region']
C2CD4C	membrane	['Plasma membrane', 'Membrane', 'Cell periphery']
DDX24	nucleolus	['Nucleus', 'Nucleolus', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'non-membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular non-membrane-bounded organelle']
MOB2	nucleolus	['Nucleus', 'Nucleus', 'Nucleolus', 'Cytoplasm', 'Cytosol', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'non-membrane-bounded organelle']
RXFP3	membrane	['Plasma membrane', 'Plasma membrane', 'Integral component of plasma membrane', 'Membrane', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Intrinsic component of plasma membrane', 'Membrane part', 'Plasma membrane part']
FOXK1	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
SEP15	ER	['Extracellular region', 'Cytoplasm', 'Endoplasmic reticulum', 'Endoplasmic reticulum lumen', 'Endomembrane system', 'membrane-enclosed lumen', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle']
ZBTB7C	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
LYPD4	membrane	['Extracellular region', 'Plasma membrane', 'Membrane', 'Cell periphery']
HEXIM1	nucleus	['Nucleus', 'Nucleus', 'Nucleoplasm', 'Cytoplasm', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'Organelle', 'membrane-bounded organelle', 'membrane-bounded organelle']
EFNA5	cytoskeleton	['Extracellular region', 'Proteinaceous extracellular matrix', 'Basement membrane', 'Adherens junction', 'Cell junction', 'Extracellular matrix', 'Extracellular matrix component', 'Extracellular region part', 'Anchoring junction']
AP1S2	lysosome	['Golgi membrane', 'Golgi membrane', 'Lytic vacuole', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Lysosome', 'Lysosomal membrane', 'Vacuole', 'Vacuolar membrane']
WBP2NL	nucleus	['Cytoplasm', 'Cytoskeleton', 'Perinuclear theca', 'Organelle', 'non-membrane-bounded organelle', 'Intracellular organelle', 'Intracellular non-membrane-bounded organelle', 'Intracellular part', 'Cytoplasmic part', 'Perinuclear region of cytoplasm']
TUBB8	cytoskeleton	['Extracellular region', 'Spindle', 'Cytoskeleton', 'Microtubule cytoskeleton', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'non-membrane-bounded organelle', 'Intracellular organelle', 'Extracellular organelle']
KCNH8	membrane	['Plasma membrane', 'Integral component of plasma membrane', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Intrinsic component of plasma membrane', 'Membrane part', 'Plasma membrane part', 'Cell periphery']
GPR132	membrane	['Plasma membrane', 'Membrane', 'Cell periphery']
TOP1MT	mitochondria	['Nucleus', 'Cytoplasm', 'Cytoplasm', 'Mitochondrion', 'Mitochondrion', 'Mitochondrial matrix', 'Nucleoid', 'membrane-enclosed lumen', 'Mitochondrial nucleoid', 'Organelle']
NOC4L	ribosome	['Nucleus', 'Nucleus', 'Nuclear envelope', 'Endomembrane system', 'Membrane', 'Membrane', 'Integral component of membrane', 'Intracellular ribonucleoprotein complex', 'Preribosome', '90S preribosome']
PYCR1	mitochondria	['Cytoplasm', 'Mitochondrion', 'Mitochondrial matrix', 'membrane-enclosed lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Organelle lumen', 'Organelle part']
TRAK2	nucleus	['Nucleus', 'Cytoplasm', 'Dendrite', 'Cell projection cytoplasm', 'Dendrite cytoplasm', 'Somatodendritic compartment', 'Cell projection', 'Neuron projection', 'Organelle', 'membrane-bounded organelle']
OR52E6	membrane	['Plasma membrane', 'Membrane', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Membrane part', 'Cell periphery']
TBL1Y	nucleus	['Histone deacetylase complex', 'Nucleus', 'Nucleoplasm', 'membrane-enclosed lumen', 'Nuclear lumen', 'Macromolecular complex', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
HOXB4	nucleus	['Nucleus', 'Centrosome', 'Microtubule organizing center', 'Cytoskeleton', 'Microtubule cytoskeleton', 'Organelle', 'membrane-bounded organelle', 'non-membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
OR2T11	membrane	['Plasma membrane', 'Membrane', 'Cell periphery']
AFMID	nucleus	['Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cytosol', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part', 'Intracellular part']
UTY	nucleus	['Nucleus', 'Nucleoplasm', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Organelle lumen', 'Organelle part']
SLX1B	nucleus	['Nuclear chromosome', 'Nucleus', 'Chromosome', 'membrane-enclosed lumen', 'Nuclear lumen', 'Macromolecular complex', 'Slx1-Slx4 complex', 'Organelle', 'membrane-bounded organelle', 'non-membrane-bounded organelle']
SCN5A	ER	['voltage-gated sodium channel complex', 'Cytoplasm', 'Endoplasmic reticulum', 'Plasma membrane', 'Plasma membrane', 'Plasma membrane', 'Integral component of plasma membrane', 'Caveola', 'cell-cell junction', 'Endomembrane system']
TSPO	extracellular	['Extracellular region', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Extracellular vesicle']
RPH3AL	endomembrane	['Cytoplasm', 'Endomembrane system', 'Vesicle membrane', 'Membrane', 'Secretory granule', 'Cytoplasmic vesicle membrane', 'Secretory granule membrane', 'Organelle membrane', 'Cytoplasmic vesicle', 'Vesicle']
CHST6	golgi	['Golgi membrane', 'Cytoplasm', 'Golgi apparatus', 'Endomembrane system', 'Membrane', 'Organelle membrane', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
GCFC1	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
TRAK1	mitochondria	['Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Mitochondrion', 'Mitochondrion', 'Endosome', 'Endosome', 'Endosome']
HAX1	ER	['P-body', 'Nucleus', 'Nuclear envelope', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Endoplasmic reticulum', 'Endoplasmic reticulum', 'Cytoskeleton', 'Plasma membrane']
S100A7A	intracellular	['Cytoplasm', 'Intracellular part']
SLC25A18	mitochondria	['Cytoplasm', 'Mitochondrion', 'Mitochondrial envelope', 'Mitochondrial inner membrane', 'Membrane', 'Integral component of membrane', 'Organelle inner membrane', 'Organelle membrane', 'Intrinsic component of membrane', 'Mitochondrial membrane']
FAM174B	membrane	['Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Membrane part']
OR4C46	membrane	['Plasma membrane', 'Membrane', 'Cell periphery']
TPH2	cytoplasm	['Cytoplasm', 'Cytosol', 'Intracellular part', 'Cytoplasmic part']
PHF6	nucleus	['chromosome, centromeric region', 'Kinetochore', 'Condensed chromosome kinetochore', 'Condensed chromosome, centromeric region', 'GO:0000793', 'Chromosome', 'Macromolecular complex', 'Organelle', 'non-membrane-bounded organelle', 'Intracellular organelle']
LIN9	nucleus	['Nucleus', 'Nucleoplasm', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Organelle lumen', 'Organelle part']
BPY2	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
FAM123B	nucleus	['Nucleus', 'Nucleoplasm', 'Cytoplasm', 'Cytosol', 'Nuclear body', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle']
PRKCH	extracellular	['Extracellular region', 'Cytoplasm', 'Plasma membrane', 'Membrane', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Intracellular part']
FAM132A	extracellular	['Extracellular region', 'Extracellular space', 'Extracellular region part']
CREB3L2	nucleus	['Nucleus', 'Nucleoplasm', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Organelle lumen', 'Organelle part']
ZNF37A	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
OR6C70	membrane	['Plasma membrane', 'Membrane', 'Cell periphery']
CLRN1	golgi	['Cytoplasm', 'Golgi apparatus', 'Golgi-associated vesicle', 'Cytoskeleton', 'Microtubule', 'Endomembrane system', 'Microtubule cytoskeleton', 'Transport vesicle', 'Coated vesicle', 'clathrin-coated vesicle']
KRT36	extracellular	['Extracellular region', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Extracellular vesicle']
POU3F2	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
SETD4	nucleolus	['Nucleus', 'Nucleolus', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'non-membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular non-membrane-bounded organelle']
STAC3	nucleus	['Nucleus', 'Nucleoplasm', 'Cytoplasm', 'Cytosol', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
OR2T10	membrane	['Plasma membrane', 'Membrane', 'Cell periphery']
ATF7	nucleus	['Nucleus', 'Nucleus', 'membrane-enclosed lumen', 'Nuclear lumen', 'Nuclear periphery', 'Organelle', 'Organelle', 'membrane-bounded organelle', 'membrane-bounded organelle', 'Intracellular organelle']
SIVA1	mitochondria	['Nucleus', 'Nucleoplasm', 'Cytoplasm', 'Cytoplasm', 'Mitochondrion', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle']
ST6GALNAC3	golgi	['Golgi membrane', 'Cytoplasm', 'Golgi apparatus', 'Endomembrane system', 'Membrane', 'Membrane', 'Integral component of membrane', 'Organelle membrane', 'Intrinsic component of membrane', 'Organelle']
FMNL1	cytoskeleton	['Extracellular region', 'Cytoplasm', 'Cell cortex', 'Membrane', 'Vesicle', 'Bleb', 'Cell projection', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle']
KRT7	nucleus	['Extracellular region', 'Nucleus', 'Cytoplasm', 'Cytoskeleton', 'Intermediate filament', 'Vesicle', 'Organelle', 'Organelle', 'membrane-bounded organelle', 'non-membrane-bounded organelle']
TBC1D3F	endomembrane	['Cytoplasm', 'Endosome', 'Early endosome', 'Endosome membrane', 'Endomembrane system', 'Membrane', 'Organelle membrane', 'Cytoplasmic vesicle', 'Early endosome membrane', 'Vesicle']
ZNF662	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
GPIHBP1	membrane	['Extracellular region', 'Plasma membrane', 'Plasma membrane', 'External side of plasma membrane', 'External side of plasma membrane', 'Cell surface', 'Membrane', 'Membrane', 'Intrinsic component of membrane', 'Anchored component of membrane']
SNN	membrane	['Cytoplasm', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Intracellular part', 'Membrane part']
GKN2	extracellular	['Extracellular region', 'Extracellular space', 'Extracellular region part']
NXPH3	extracellular	['Extracellular region']
LOC619207	cytoskeleton	['Cytoplasm', 'Brush border', 'Intracellular part', 'Cluster of actin-based cell projections']
IGLL1	protein complex	['Extracellular region', 'Extracellular space', 'Plasma membrane', 'External side of plasma membrane', 'Cell surface', 'Membrane', 'Immunoglobulin complex', 'Macromolecular complex', 'Immunoglobulin complex, circulating', 'Protein complex']
C17orf77	extracellular	['Extracellular region']
